"id","distratadas","entregues","quantidade","vigentes"
"3ebf187b-8cc6-4837-876a-a362fc82fe01",0,0,30,30
"1520ba49-22b8-4a5a-92e4-c75ff7c5673a",25,10,35,0
"0c54c967-7f0e-4d6e-b9b3-e341b6979e47",0,40,40,0
"e14d726a-cc7f-4074-8a4a-5b88e1dda888",0,37,38,1
"16795e0d-13ad-4592-b642-c3b8db369a45",0,40,40,0
"2f793330-f6db-4bb3-a0ab-5dde657f911f",0,40,40,0
"87436ecf-ae41-4073-ab99-310cd6864926",0,30,30,0
"f3efb947-77ea-4d8f-ab78-1d2bf087d318",0,30,30,0
"d8e7e98a-175f-441a-b026-5aaed4bad7f5",0,48,50,2
"189a9b56-f267-4cf1-ae7c-bb82753c4057",0,38,38,0
"204827ae-e3c5-4f8d-a378-26a7b0f220ee",0,29,30,1
"4bfa6a21-7b6e-4ad2-a96f-603f18a673fe",40,0,40,0
"c58aeb52-8dd7-4306-b5b7-cad5c026a2b1",0,40,40,0
"1cdc601d-f370-476a-85db-05fccefa5855",9,22,31,0
"e3712146-2344-4c92-bd3d-c0687e32451a",0,27,27,0
"116d62ab-c253-4d39-a290-bdfa70f3fc5f",0,34,34,0
"d8143238-9ac8-464a-93fc-4e6cb196b562",0,38,40,2
"d765397e-d218-40bd-b388-0a4c11fdd590",0,30,30,0
"69923ae9-9fb1-4549-94ac-df8e97fb5bb9",0,27,27,0
"11191ad3-d76f-4e14-a5dd-4b110492d3c7",0,50,50,0
"05f5e63f-9d42-48c6-9c5f-3a4567510973",0,28,28,0
"4ee3ff40-8bad-40fb-bc88-27aac60a285f",0,40,40,0
"ba27af17-dc57-4d88-b494-efdfda4157d6",0,0,40,40
"512cd663-164b-4a86-8ce4-135a3188b548",0,0,37,37
"b47619b5-7ad9-4eae-82a1-aec82c91749a",3,27,30,0
"afb241f1-a9cf-45ed-af8f-8ea4d8f1a2ab",0,48,50,2
"5a6e5686-76ce-4956-9a68-665775379425",0,30,30,0
"95561b09-2045-4f88-8b17-461cc10dd241",0,40,40,0
"c2b8ea1a-e253-43a0-8da0-f9dee1e33b9e",0,30,30,0
"c0073a62-45a4-4fd1-a481-8dfb76e643ac",0,39,39,0
"8a14b012-075d-4d34-a967-a2534329c62b",40,0,40,0
"ec1f4198-1126-406f-ac1d-c7b70362290e",0,0,50,50
"11cf22f7-cec2-4ace-9c06-307c0bc6e875",0,0,40,40
"2a65e686-3f46-4da9-a9cb-e6ee942d35fc",0,20,20,0
"cbfc6570-58d5-4b24-8aa4-277d200b0c5f",0,0,40,40
"74614c69-b650-4fa9-acf8-9482b372f04b",0,30,30,0
"9414dee4-043d-4bef-b576-96a8cab12f03",0,30,30,0
"2544786c-6038-4d79-ae1e-491ea5358173",0,30,30,0
"3a9cc903-6d78-494a-8bd5-aadc572266c8",0,30,30,0
"79f40ace-8e31-49e2-81e5-9bc9aef7778e",0,30,30,0
"1ec5e6bd-2baf-4e3a-a35c-041bfd8e9a60",40,0,40,0
"ab8dc7a9-66eb-46fd-be23-3f899b00424f",0,40,40,0
"d78584d1-bd4d-4c1e-879a-12ad5389dd4d",0,53,53,0
"a7f457e4-046f-49a4-a02c-42a255807911",0,43,50,7
"37742fc5-efc3-4556-9bc6-65a1309f13d4",0,14,31,17
"eee703df-00c9-465a-ae54-7e98f48b727c",60,0,60,0
"fa724edc-03b8-4cae-a299-f84a10465b59",0,60,60,0
"74ab86a4-f83f-4083-ad81-74766d626a71",7,43,50,0
"44df79ec-18d6-4d67-8a98-5f59cfdbcd81",0,60,60,0
"117fda57-267e-4798-93b8-18bf19cd9ee9",0,24,40,16
"c0c36069-b04e-4796-9d67-caec0b8545dd",5,34,39,0
"fa88d316-c05e-400f-88ef-43fffdca1f44",0,30,30,0
"4ed5e695-866f-4e17-8140-fb1772ef9a88",0,20,20,0
"a5400cc1-c444-403a-bea9-f726a5cdb8d0",0,30,30,0
"c79d1054-af79-4d56-8fb3-2a1d1da666a2",0,26,30,4
"a8fda7cd-b7f2-4a01-9baf-80098c687e23",30,0,30,0
"1a6e6b3a-cb3e-4fe2-bd26-c8c07d720653",1,24,26,1
"8c2a5e69-dbd9-4949-b001-0c1ffdb3ae1a",40,0,40,0
"15fca533-6cf9-41be-8edd-2ade8e2e6611",0,44,46,2
"cf4eefd1-2e67-4124-a737-355828402586",0,49,50,1
"6ee022b3-d684-438b-8068-a68bb1d30648",0,50,50,0
"3420ddde-c123-4e89-9505-2e8bba040fcc",0,21,38,17
"1bef7ca9-f64b-4238-ba0f-0152d605ca4e",40,0,40,0
"ac66b451-19eb-4e1d-8dd9-edb1766bb08d",4,26,30,0
"35da7028-ea79-4b7a-aa91-ca896dda9ac9",0,39,40,1
"b5ad99c5-bb0c-49e5-b092-67f1efce23ee",0,26,26,0
"60b7071d-d08a-4b5f-bbae-747ad7f09d68",0,40,40,0
"1cf9c007-0509-45cb-b7b6-af4374993263",0,58,58,0
"b1881f0b-af7d-4ee4-879b-4bd02d3665a1",60,0,60,0
"b912fefe-cd64-4703-ac2e-753d4b4bf190",0,60,60,0
"7bb5c6a6-7ac6-46f1-b2ed-feaadd66be2c",0,30,30,0
"657b4e1a-d71d-4002-b801-f3d5ae5c294b",50,0,50,0
"e31905e6-8e7f-460a-a1b7-433e774f12f1",0,50,50,0
"16c433b0-cfc6-4640-be3b-f9321a5a1631",0,46,60,14
"6a678d8e-5f91-4550-8949-95e3972b3ef1",0,30,30,0
"0cfb85bb-e40f-4ac7-aeb8-d998d8d0a3a9",1,29,30,0
"00486ca3-c70f-4eb8-a493-21a02587d032",0,60,60,0
"f77ba169-2408-4aee-9655-2c254c27658e",0,40,40,0
"0f715074-0246-42ef-aac0-67a93a8fc3e0",1,22,23,0
"741c60a5-ffb3-481c-9431-d41baff41660",0,33,33,0
"74f17f32-9505-463d-882a-4753bd9f91a5",0,11,30,19
"30b363d6-4c1c-4245-9e60-9deb8e8ac1af",0,40,40,0
"0ba6355e-a5ce-4523-af85-7759656b14b2",0,40,40,0
"9243deb5-ad32-4e7d-bcb2-70bebc39c907",39,0,39,0
"5ab6caef-a25b-4ff2-b763-d1de7cb2c4d1",40,0,40,0
"e858d26d-9c39-46c9-ba85-7a10ad09466a",0,36,36,0
"7b0829a5-fcf1-4427-b4e9-a5e99c30bcab",0,30,30,0
"ace76696-ae85-4046-81b4-999ba65de70a",0,40,40,0
"b254d9b0-0fd2-4148-9351-9e3af2fe6379",0,54,55,1
"a787a48e-809e-475e-b681-bb5f365268b8",0,40,40,0
"07cacace-bcd4-409c-bf28-a8abba645c8b",0,30,30,0
"62bccb6a-7509-4c4c-86fe-81e29177e91f",0,40,40,0
"cd5ab027-b595-4819-86c0-c47c248ab1ef",0,50,50,0
"5bd2a4ad-44ba-43b9-8e10-671f3a3b3002",0,30,30,0
"84784caa-3ea0-4c56-927d-6e9cee876ad6",0,37,37,0
"e6990fbc-302f-49f9-be6a-7e961f530bdd",0,39,40,1
"1d352d8a-b3a8-4146-9852-04500febf688",0,40,40,0
"7043571c-99d2-4c86-9a1d-2c25653768a9",0,40,40,0
"1a6c427e-b0dd-4c43-9f4d-ce80b32c4a47",0,40,40,0
"6b6cab38-7fa8-4527-890d-15b79a41fc3e",0,29,29,0
"774b8082-6a13-4c81-9a47-d2a46eb8c415",0,30,30,0
"6b06a174-34d3-4860-b75c-d79907750d2c",0,60,60,0
"fe5b268f-57d2-4fd8-9755-2320b9feeb2b",0,30,30,0
"d6baa7dd-9cb7-45ff-be87-f7e1e2efcd82",60,0,60,0
"ff8761d3-ffed-4f60-8afd-54d059254d55",17,32,49,0
"8576f8a1-e670-400b-a8f6-234de6b5a891",0,60,60,0
"dd3063df-75d4-4706-b861-d1c3937a8bf6",0,29,30,1
"92176125-87b9-4fdc-a015-a430cc3819ac",0,30,30,0
"a3cf9f98-e88b-4f59-8528-4899a914419a",0,30,30,0
"5023be08-5beb-4c9a-95c9-97523088b8b2",0,50,50,0
"4702c9c7-630c-475e-8efd-f9966a855a75",0,30,30,0
"90cd4bd1-0970-44b7-92c1-ae57b9258032",0,28,30,2
"1cbd8cef-1553-4540-9a71-c8422912ee87",0,34,40,6
"d5b81ea7-b406-4e56-afae-2f5412a17dbf",0,30,30,0
"64f240c6-785a-4bc1-9c6c-e758ef4134aa",0,24,25,1
"92c2d802-a344-4563-b02d-ec22b2a3545c",0,40,40,0
"04a9dbd8-068d-4e8e-b74b-7e847f5ec667",0,30,30,0
"95ad0a3f-89e8-45dc-8ced-ba35e018398f",0,0,30,30
"15abfe2c-f512-4097-a425-fa6fb903a1cb",0,30,30,0
"0e56c484-9475-4636-9fad-b1238bbdb35c",0,43,50,7
"7b7cbff1-107b-45cf-a2b5-bf7fb8605804",0,50,50,0
"5927ad2a-9857-442e-8297-125e66f56cf7",0,30,30,0
"36f640e2-ede1-4fb0-bbb7-6299388994fe",0,50,50,0
"c305183e-833a-4583-858d-5f74275bef67",0,35,40,5
"7233bcf3-abe0-45ba-bb01-6d39d8babd34",0,4,30,26
"d5c89ebe-4f7e-4d07-8b18-d0d709e69f1e",0,60,60,0
"c088f8dc-63a8-4fc4-8af3-12a8fc8fe177",0,40,40,0
"30179395-035b-43a7-900c-e9af9e03cc4e",0,27,27,0
"63e9933b-6ace-4a7d-abc8-bcc08189d693",0,25,25,0
"dcab64aa-f8f8-4ba4-9c59-5cdcfa8efda2",0,52,60,8
"a4e18a44-9fac-4ed4-9e80-2b466a59c909",0,30,30,0
"fb903f7c-4cd8-4fbd-95e0-d1bf4b1eba87",0,28,30,2
"5790b812-de02-4a10-a12e-bdf3fce5fc1f",0,46,50,4
"929f6643-13a1-4a05-a4c3-4fb844c78c4a",0,0,50,50
"94dc669d-0d57-4d52-98d3-ca2e8e49ed67",0,36,40,4
"07194e40-2565-469d-a418-05f693ad31a5",60,0,60,0
"d47021f6-a82d-4e0a-a36a-9bfb69290664",0,40,40,0
"37f8457f-ed0d-49f2-bbe2-5f32ef8f6c22",29,0,29,0
"51d4cb77-dec1-4c7c-a945-50d02b62287b",0,30,30,0
"d696a612-9692-47dc-9ef6-de1fea5450b1",3,57,60,0
"2c128cf6-849a-4e07-8fac-38b315031f49",0,60,60,0
"ef5306ae-ff61-4e8e-9e95-def743b5ccd6",0,38,40,2
"621f053e-5dc9-4a71-9c72-958b5b6d3025",0,40,40,0
"1a5777e8-2e27-47c8-862d-acb6398c0d96",0,30,30,0
"ca973a8f-ea73-46fc-a959-67fcc85dbe13",0,30,30,0
"46820158-fad3-4299-aad8-fc2692cd8064",0,30,30,0
"c8e96f94-8f76-4e03-ab1a-942396901729",0,54,60,6
"dfe83201-0c7f-4564-8990-6d5f2032d05f",0,60,60,0
"98a233ae-111b-4c7a-9213-ac6bb55fa127",0,19,38,19
"7b0b261e-636e-44e3-bcd4-a0fd5524f379",40,0,40,0
"02c1747c-d744-42b0-a307-3161e6c5920a",8,51,59,0
"1c9dd5e8-8c5b-4880-9c1f-78adfc009011",0,33,40,7
"99542e5f-3c6b-40e3-b722-f2c7127a96ca",0,60,60,0
"12032a4f-5c5d-4b63-8d0c-61918bb365da",0,58,58,0
"fbb9e848-c28f-40a1-b0f3-d4a9369821a8",0,30,30,0
"579bcdc4-933d-4bbe-baf8-b1b61c557586",0,40,40,0
"f4857ab6-132f-4e20-ad04-6eb5ddb454c5",7,43,50,0
"9a2327a2-00c3-42ad-a897-283a0e3529b4",0,11,11,0
"77611d9d-7170-413b-ab5a-fa5d77b54707",0,40,40,0
"47673820-2557-41a9-a147-3a77e1a7f0a2",0,40,40,0
"c47579dd-36ed-40f6-9744-aee20b258cec",0,49,49,0
"ad08652a-d8c9-46b9-a41c-1fd90bbdb885",0,41,47,6
"f262e1a5-afc9-45bb-9cf8-e0e1c8bb21e2",0,40,40,0
"36d01d45-d6e8-4dfb-8ecc-46148b0a9cb7",2,28,30,0
"e31790b3-b8a3-4095-a7ba-92e2a0197e47",32,18,50,0
"dd29b999-2ab1-478e-a4fc-3a83ebdf00d7",0,50,50,0
"0c6c1105-1369-4fd6-bd56-8fa5aae90b24",0,0,18,18
"ff353747-6a47-45be-9a81-34665d12276b",0,30,30,0
"3d870b91-eff2-4b4b-b03f-3e1c91d87fb1",0,34,34,0
"2dac18cf-7012-4e6f-8aff-d5899b58846a",0,30,30,0
"1f61e9f6-2b99-403a-81df-7d0e1454079a",0,50,50,0
"83354939-aabb-4a17-b4ec-2426971d0f57",0,40,40,0
"bbf55b74-f95c-4651-83e0-9bd5b8beeeca",0,14,34,20
"6a8e91b7-3ea0-4438-b21e-d9e6bb2906b8",0,36,36,0
"e5e2b7d1-6cb2-4ede-aee8-d69d144dd366",0,40,40,0
"07e5401f-fc81-42c7-93f1-5a3ecf46a984",0,26,30,4
"a88c72d6-25cf-43d2-999e-e3dc5f4bf05e",4,26,30,0
"c0932d6b-4f23-4df2-9a02-160eba28c173",0,30,30,0
"a7158b37-8ac0-40fc-bd7f-c2d85e337b69",0,36,36,0
"b773d8f1-c6a7-4041-b13f-9d5e712b58e5",0,20,30,10
"ea3a1615-fe04-4b91-b983-55ad3d4119b5",0,26,33,7
"7718a5e2-3b67-4286-b093-95e59ea305fa",30,0,30,0
"7506bb30-5edd-4641-be9c-7d36f462ca3a",0,34,38,4
"3a1752c8-6882-46d3-b40f-08feed586692",0,40,40,0
"d8a650df-7751-4213-8b5a-b94114930800",0,36,55,19
"7ed048c1-9e85-4ab7-ba87-bb440a4c61a9",11,39,50,0
"103ca4e3-03e1-4671-98b3-55be8fc8d884",0,8,40,32
"45b99709-7b8e-4c98-9cc6-8296a367849f",0,0,40,40
"b62f6d92-e2fb-48cd-9c7b-10faf34010e3",0,40,40,0
"cd2cfcd2-0b0f-44b6-bcd5-c63a44ead2b7",0,0,21,21
"f9abadb8-27ea-4ddb-956a-971081b348c8",2,28,30,0
"f2b6a690-e681-496d-aa1d-8abef9200873",0,41,45,4
"2a5f7f54-bd3b-4f1c-970f-cf37151b6d2e",0,50,50,0
"4288592f-7683-480f-8c1b-69045cbfb540",4,0,34,30
"7f3ef6a3-22b6-46be-aa0e-f0f286bdcd77",0,35,35,0
"4fec5b4f-aa10-43a8-b0a7-87fd5afe9349",0,30,30,0
"185c993b-5689-4fc0-b575-9b8a05eafdf8",0,30,30,0
"bf11371f-af76-4317-8b4e-5ae1d6133a24",0,29,30,1
"ddfd0370-1c64-4fb6-8d96-6ea1451fb6a8",28,0,28,0
"f30f64f6-b074-440d-b71a-f3ef1297342f",0,10,10,0
"7386cc57-fb5d-4a62-b878-026a4e71f4ec",30,0,30,0
"69372e28-1d9b-4c31-a315-88217eace5f8",6,54,60,0
"8d9e9258-b3f2-46dd-8a5f-b18b39ebbf2e",0,30,30,0
"e7b4c36d-c959-45c0-b7c8-03d60b639a35",2,28,30,0
"c72942c9-f755-41a8-b75a-63ee6fccc901",0,30,30,0
"a9139cec-3b15-461d-b52f-e2e6ffd5f503",0,36,60,24
"43aa1af1-f11e-489b-98c4-eaf2a398df31",0,59,60,1
"af75b78e-9e8f-4152-b391-bc438b5cf43b",0,41,46,5
"e5f895b8-ae04-467c-b3e7-599447a7c7a2",0,0,59,59
"9badda24-aa30-4e45-a286-11f9f11c2c5c",0,30,30,0
"6c0b0ee1-8add-4c13-8f68-083d78c113cf",0,30,30,0
"480678a3-d005-4c31-aead-d752c4793609",11,49,60,0
"604c2924-df7f-48d2-9ec7-e1135ec03ad7",0,30,30,0
"2b15db8d-cd58-40e9-8198-7f46bef14095",0,39,40,1
"edc3253e-3fda-474f-8fd2-f8534ef90385",0,31,31,0
"3df61586-a3bb-47ee-ac8e-62f6b134951c",0,37,37,0
"3b55cf14-7ea0-41a6-a34b-3f52b963e6fc",0,60,60,0
"a1a66801-f600-4664-a206-751d1fa50f8e",0,18,40,22
"683ca369-45fd-4ae8-b43d-93f06842596d",0,10,27,17
"585b8df4-d8c6-461f-a09d-5deadfc40de0",0,40,40,0
"e1b87f7e-ec8b-47b1-9ade-cb34c0679589",0,30,30,0
"8df1ed1b-6cfa-42f6-8adb-4689fa2f1758",0,37,40,3
"c78c56e0-3ef3-44c7-8e1a-ef7b5c1d2d17",0,30,30,0
"59774a42-706b-4a54-be6e-f204acda77e6",0,50,50,0
"ecec4aec-1157-4630-8a89-b6896aaf64f7",0,40,40,0
"126aa1b0-676f-4064-b549-a83624d9be79",40,0,40,0
"5c5f0601-713e-4077-bad7-6ba3226e2e22",0,22,22,0
"2c3efaa4-f81a-431d-a225-7b21e934e5f9",0,30,30,0
"b3438e69-fd64-4723-b54c-1dc3bebc2054",0,30,30,0
"723eb4dc-4636-4d13-a35e-514433ad01b6",30,0,30,0
"b9c22b7b-6468-43a6-983a-bccbfc2bd8d4",0,31,40,9
"612f117f-8ac3-468b-a41f-d04b0395e646",0,50,50,0
"e8354a30-2397-4c0e-893c-17681c5aabd7",0,0,30,30
"bdb85ec8-e6cb-454b-9172-d494e18e4eaf",0,29,30,1
"ee2d1c2f-ae4a-4b25-a3c6-85635ad06fed",0,30,30,0
"6312f131-78ef-495f-9ef4-9a739179f5f9",0,20,20,0
"5f5b9f8d-d066-4813-beab-da9934574301",0,30,30,0
"aa9a29dd-5d28-463d-b204-20bb0145db30",0,30,30,0
"0f9d6160-1798-488d-b863-5f217e8cc937",0,40,40,0
"ddd7e292-0e7c-4a51-b489-db808f5057a3",0,26,30,4
"ac0afb58-705a-43c5-b9f4-0cf8d4093a21",0,40,40,0
"4345c470-7756-4f97-952e-0b53e6ceb6e6",31,0,31,0
"15176430-d424-4c59-8e4e-5052865e7d88",0,28,37,9
"db56763e-46c8-406d-861d-6ee999b5be6c",0,40,40,0
"69d4d22b-ba7a-43e5-9665-a2a8a46158e3",0,30,30,0
"94408879-7e15-4d75-a0b2-9938e8df70e2",0,40,40,0
"10c4ca28-6373-4934-be10-84cb798abe94",0,20,20,0
"d8b8216a-61d3-4998-a990-666a4e2d3eb6",0,40,40,0
"43ddb1e8-60d2-4aca-9d9d-62a5c2180bb9",0,30,30,0
"e09940b5-dccb-4545-a765-b17aca9366e2",0,30,30,0
"fe8c9772-121b-424d-8990-b572a3fd1922",0,38,40,2
"f19772d7-df32-44b2-b759-59beb5b7217a",19,21,40,0
"6d76c8bc-5171-4e85-b7f5-9610e2e80baa",60,0,60,0
"8b706798-97e6-4a6c-bf03-e21c8388d24f",30,0,30,0
"600244f7-927b-4c9f-818b-8f200754fb93",0,45,45,0
"ff4d7dfb-e1c4-4b80-b89a-a21f5a49e307",0,37,39,2
"33c25349-3ca8-41b7-b4a6-a5aa48cc0829",0,36,50,14
"fe95784f-e66e-42f6-90fc-217911e1aa81",0,30,30,0
"33231d0d-553b-49fe-bacb-b31044d9dc8f",0,50,50,0
"27b8e75b-0ffc-4176-b569-2af6f905f497",0,40,40,0
"520a2376-6746-4451-8b34-4104592c7d90",0,30,30,0
"d5189d6f-f808-4be9-ad28-8ed506937dc2",0,30,30,0
"c5758d1a-3db8-453c-b05f-12ce82ff8300",40,0,40,0
"71bd33cd-1800-4b40-aed7-64a08e1339cf",0,27,30,3
"0eee03d4-1857-448f-87aa-acc9a580f8a5",0,40,40,0
"5373b24e-c95a-4db0-9c2a-8cc0556ef787",0,25,40,15
"cf449c95-e1a0-4e19-b110-8a8fcd1e252a",0,24,39,15
"317df879-815f-40a7-802d-1ffd1c467980",0,40,40,0
"2ce19c78-8ef4-4430-b117-5c5bb169ed5f",3,37,40,0
"8f86efdd-566b-4505-92a5-0980f2038f8e",0,40,40,0
"00ff301b-a116-470d-a077-71fb2e3ebd55",40,0,40,0
"7d8d4055-aafe-4e17-a3b4-b2bdf565fe6b",0,40,40,0
"f2bafc5d-dcf3-4824-b62f-bdea078160e8",0,30,30,0
"d36dd73a-35a7-4aba-8ef7-88b30288d2dc",4,36,40,0
"cf5d6ee5-b1f9-4d08-93e1-a4fdd4873f8d",0,0,30,30
"8280fef2-647d-49dd-af7f-248dcef5b948",0,35,40,5
"a5bcd57a-467c-4b9d-b962-95710c8b6b2c",0,50,50,0
"c9f0d760-3abc-45d8-a16b-8c29aa5b5a9b",0,40,40,0
"f865269e-9298-430c-bd50-a56cd8b7a681",6,24,30,0
"9e1cb858-9a0a-4e6b-b543-9aa417cd7ae0",0,30,30,0
"9a913b70-07cf-4747-b8da-fb82987d7273",0,31,31,0
"1c66dafc-bf40-4482-8c3d-fb5951a1e1c8",0,30,30,0
"bf282819-cc00-4653-a41b-4307a169f1e6",0,50,50,0
"a3cb3b04-d230-4124-ac82-60da8ed0f587",0,60,60,0
"8e9b9aae-bdda-4bba-87b7-53f3cccf1b5a",29,0,33,4
"60e02f71-5732-4a8b-8c25-d3fa88755c01",0,30,30,0
"6ca04bdf-d808-46a8-8f28-2acd95d2927e",0,30,30,0
"13f404c3-bbc3-4aa7-9fb5-7df3742a295c",0,0,50,50
"262c9a0e-807b-43ed-b5ed-7b2d0c49d326",0,60,60,0
"9f5b2ad5-1e17-4554-bf9e-c17d1bac084b",0,48,48,0
"28cbc4de-caf1-49b4-803f-3f250b48bff0",59,0,59,0
"40f00c06-f585-47d9-b3fd-155ed1a96439",0,39,39,0
"c26d709f-c0d9-4b51-a026-43724743c3d4",0,40,40,0
"a8e2c956-2878-435d-a2db-182fa5737308",0,50,50,0
"1934e8a8-8a9a-4005-a0ee-d10e5f344b8c",1,45,46,0
"12ba005f-ab97-4e17-a06c-67ec6ed2edc9",0,40,40,0
"26d5d8fa-d24d-42e1-ace3-656367075cbd",0,27,27,0
"87c0f155-a7b3-44e1-a54b-8789216d82a5",0,60,60,0
"a68702e0-ea5c-4e68-a50f-aabb61502dad",0,50,50,0
"b62f93a9-a91f-42ca-a800-87cb99fc1cb9",0,40,40,0
"02370639-d3bf-4163-bd71-59ae0588549d",0,40,40,0
"d9e5bfc9-94a6-4058-a32f-65ba3b3588dd",6,24,30,0
"c994f4d6-e78a-4143-8174-ab8cdf696071",0,40,40,0
"0d6a6f54-b13c-4026-ae66-c323120ce4d0",0,60,60,0
"689140f7-b1d1-41b8-9dec-4e44f453032c",0,27,27,0
"525ef4e4-d5dd-4e99-a9c1-d14716e4d2cf",60,0,60,0
"3df8ec3c-6439-46c3-aebd-2c1cc4ec2aa3",0,19,19,0
"b1d58d98-9b2a-4393-80f5-e86adfdd19ad",0,0,50,50
"a47bd6e8-ee3c-43e2-997f-2935e184ee18",0,40,40,0
"8c66d2b5-a8a7-466f-83cc-4909b85fde95",0,40,40,0
"576f0cb6-58ef-42ff-87ac-1dbff722aa8e",0,38,40,2
"f1fbe177-69d7-4a13-82a5-9580071fca0d",5,54,60,1
"8b1905c5-e6e9-40a7-a236-818ad32b99bb",45,0,45,0
"90aec3ae-3d30-40db-877a-d585c732e236",0,40,40,0
"47f416b7-4e14-4985-8b44-92b460bfc4e6",0,30,30,0
"362d2761-1dd6-436a-9fab-eb26cbb1d59b",0,40,40,0
"f2ec91a9-cde8-44c3-92b3-9116206c9e7b",4,24,28,0
"3d7f503c-0625-41d7-9503-40279d836df2",0,40,40,0
"65c313fd-2f87-4544-80f1-1dfd48a8d016",0,30,30,0
"216d61c8-fcb4-4266-ac63-4f0e2b01c669",0,40,40,0
"7e9d8bb2-cf9a-4ad2-95f8-b0ec592eef5b",0,30,30,0
"7fc4ee34-a259-4e4d-9c99-e38d2e160bca",3,27,30,0
"d83b3854-4319-4108-a54b-70751e55d4fa",0,30,30,0
"4b0c9f46-df79-419b-8373-b098bb369976",0,35,40,5
"899feb3f-9dad-4499-8e9b-678a11496fff",5,35,40,0
"ca7b460d-478f-4367-940f-75484c159a30",0,40,40,0
"5c332bcb-d071-413e-920a-f7ffc027eeb9",2,58,60,0
"73754f67-e081-4a7a-9c24-96503b24dfc7",0,29,29,0
"2435c954-003f-47ae-997f-5c23adccdef8",0,48,48,0
"cf5e82f5-5cbe-4562-b86a-f723159fbf7e",0,30,30,0
"e2626f43-f808-47c3-b21c-f1b864f50f82",40,0,40,0
"c6e9e5e7-4ddf-498a-8476-9037f1d95cba",0,30,30,0
"6c0b9555-00de-4790-9201-691781d31446",0,29,30,1
"18df8678-ef99-4a1c-8001-1352f1f5a01c",0,47,50,3
"3ba61903-4126-4600-a3d6-6403d4e9700c",0,59,60,1
"6ef84706-d750-49b0-9d0d-14beecbf2522",0,27,30,3
"a5476ab3-fbdb-4df0-9989-41988a9b6591",0,25,25,0
"80188ba8-0d46-4086-ba46-4978aba4a7ea",1,36,40,3
"7b7ca1cb-8d7a-4f6d-90fe-92b72059b7b0",0,9,33,24
"3d511488-cb15-4868-b831-00a9c6e31bc6",0,28,28,0
"2f96137e-3128-4099-bfd3-dc4bff36ce24",0,15,15,0
"0df89eaa-921b-436b-a8ba-80e73f19166e",0,30,30,0
"fe295da3-1ca5-4d5f-a819-e605eb9a9937",40,0,40,0
"ee340956-a5d5-4f34-9414-9e9f84bfe3ab",60,0,60,0
"cae2ec51-33ff-4a70-97a7-ef390463c1fd",5,22,39,12
"fcbd9dfe-b16b-424a-bbc6-83a9baf03550",0,30,30,0
"ae02a171-6739-47cd-84fb-e5101645dad8",0,28,28,0
"6764f1c7-2639-45f2-bf45-8ea619640403",0,40,40,0
"288521a5-8d71-49dc-8e96-983eb1f7f52a",31,18,49,0
"808b2f81-2565-4401-8fbb-b404c1ea240a",0,27,27,0
"d3cd82d0-a55f-4f2d-b66e-fdb8a97cf292",0,30,30,0
"4f1fc036-fdeb-4769-bfe5-a9e097d0060b",0,40,40,0
"2e6274ef-7a21-4831-a130-5db79391ac81",0,50,50,0
"79d313e9-26fb-4112-b8a9-d3c3bb465492",0,30,30,0
"04b0a618-6385-494c-b5f1-acd4f17bba80",60,0,60,0
"55141555-2359-41a3-a74c-070a4a0addf7",0,40,40,0
"c3853e9e-4fe2-45d3-b7e1-1a0a83a703b4",0,33,40,7
"a7d09ba0-6067-4cb5-9dc1-927f0dd0be1d",0,0,40,40
"b0cedcbb-d8d5-4c01-9943-9d934942080d",0,40,40,0
"bfbdc92d-3e17-44e8-b70c-d4e9b58e6ca9",0,55,60,5
"84351e86-62ee-4112-a99d-7988a461f229",0,50,50,0
"f3fed35e-ae33-46c0-a541-68618811be0d",0,38,40,2
"bc3e2f65-10e7-4b3d-b474-ea086fb38ca4",0,50,50,0
"b7a5058a-533b-44ee-988e-75787dc64bfa",0,59,60,1
"ea5313b1-eadb-49d5-8b1d-b03f6a6ff4e2",0,40,40,0
"e5e10e42-2b10-4526-8cf3-eafe3227e197",0,35,50,15
"0e6ba3d5-3866-443d-925e-6264096649d1",0,40,40,0
"e6c2d2e6-af03-428b-879e-6f4b6970b9e2",0,39,39,0
"a17b57bc-8c97-45ee-a821-0de4104246d9",0,0,30,30
"2a066da0-b0be-4571-8206-84e5595d9315",0,40,40,0
"0b693336-70de-49de-ab33-b5febdfce463",0,0,30,30
"803f1caa-9d1e-4a0e-ba37-9e55215a6139",0,40,40,0
"5aa4a9d5-617b-4210-982f-9f48789aff8f",0,38,38,0
"29b3220c-81d2-4a44-af14-a5f60cf379f7",0,39,39,0
"bb2c2de8-8e05-449f-88d8-1d828e1eccfd",0,39,39,0
"ac30ffb6-de09-44d9-97f5-61319da10c9b",0,46,50,4
"b337fe18-1b22-4472-a633-be32c24790f0",0,30,30,0
"1916a940-3c20-4e74-8a28-2e63b56aab46",0,40,40,0
"afab337a-8b64-421a-b3cf-d98bf4a839bc",0,25,30,5
"1a7b3947-86dd-432b-bb86-3d265e93b5ff",0,50,50,0
"296699e6-2604-44b6-bc33-ab6373c18ed4",0,30,30,0
"8dc38410-bc38-4236-b86c-ac78dc9e8965",0,30,30,0
"aa0ac79b-b604-49e0-86dd-6915a693a598",0,0,49,49
"bb161260-1a58-4ed5-a4a5-1acb6552c4db",0,30,30,0
"78997de4-01ac-477c-bf59-93ee8f128e7c",0,40,40,0
