"id","bairro","cep","logradouro","numero","texto","tipo_logradouro","fk_municipio"
"00ba32e6-e091-4f68-9bcd-2661343fde95","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","2ba28933-1a1b-44e8-a9c8-6b51cbc5db0e"
"e97647c3-f2c1-4a85-9d99-57718f304010","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","4efd99e4-8584-456c-bd94-61ed9a69561c"
"e221d1ca-f4a6-45aa-97c4-ab9b6a10a207","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","f552af31-a9be-4ccb-98f7-fca04df167bc"
"562f6c7c-2d52-448c-8195-52397e5aeb40","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","9a171eef-7d93-4a41-abaf-3cf10f023362"
"1df8035c-ad41-4b14-82a0-bd0e7bbaea7c","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","9128a176-d38d-4640-8526-27e20a3230e5"
"69e66a2c-87b1-41ec-820c-1b4b48da1a74","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","aa05d3d2-d40e-4e8a-8a4f-c741206ff9fd"
"63387552-58b6-4192-ac1f-0c1280f3e2a6","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","750db77d-487e-4982-8d6e-eec87babc1c7"
"5efa7da9-cd84-4733-8c6d-36bd2c7fe88f","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","30a0d70c-d8d6-49e4-b985-4ee7958480b1"
"93dda556-cd96-4eed-bdbd-43c57de1defd","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","e1a542cd-6f13-44c0-8134-d708c0176b16"
"2d4d32f5-6e17-435e-90d2-a0d4467c3a69","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","10af5829-d077-42d8-a981-207e4717e065"
"bdb8a9b0-8c99-4977-91ed-0699e608893c","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","9caf7c2e-5621-4437-9d10-6cc8976bb9b0"
"0b9e2c82-8bcc-4d49-914e-c4d7b8618fcb","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","8db29474-5c73-456d-b0fe-98a0dacef5bf"
"1f59f887-5355-410b-96e4-8efbdff96d39","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","8db29474-5c73-456d-b0fe-98a0dacef5bf"
"cc6a34a7-401e-4f48-b693-111064cd5134","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","8db29474-5c73-456d-b0fe-98a0dacef5bf"
"18f97d1b-da17-4bdc-b778-5ed0e886e350","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","8db29474-5c73-456d-b0fe-98a0dacef5bf"
"1d1aaa0a-c89e-408f-9480-8ecba78ed7f0","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","3ada9b82-5cf3-4971-ae1e-f87ec1ff0501"
"1a8717ba-d905-42c8-aa57-bf10d6827e2a","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","478922f0-613a-4f92-be2b-974ba17e58e4"
"863fb139-503b-4906-b8c3-be407b888bdd","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","af1e9ff7-022d-4b07-871c-ca0fa7aabff9"
"04e96ea6-e3b3-4944-8700-98fb80c46f6a","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","41fa3236-23a9-4651-905a-8e685eabf05d"
"3c13f36c-bf3b-49a1-a1fb-98c5edfafbd2","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","fe87d6ca-b23b-4677-8d6f-0603a7169645"
"3beda7ed-d7a8-43ac-8e25-677720cdc15e","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","d297693f-33e7-49d5-ad8e-334de0cdd84d"
"c307d945-6bf2-4d1f-8966-063c4986d640","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","46615ccf-9f92-45e0-919b-6499a82d6911"
"bd222c59-b097-4b87-9197-eb93b7f644fa","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","ec71f8c2-c0c7-46fd-ae80-34cf7a3f892f"
"cadc6ac3-55bd-45f0-9e92-aadc70bc7aa2","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","03be8976-8e91-4026-8687-0069b97a6c06"
"f1ae728c-16e4-40fd-81ea-974904307ecd","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","aad0a509-338d-439a-acde-396f50ca308b"
"47dc49ec-4ec2-4be0-87cf-46c0a1ecb24a","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","3508e4aa-bd94-4ba4-aa06-283abfec46a6"
"a031c600-2a56-4a8c-a691-7e05b1588c2e","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","a543c82e-583c-4452-8b50-391409b2e28b"
"861990c4-3d43-4c37-be1f-b8dc9f2b97f7","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","d47dfaca-af99-4db1-bf64-c2161f6215c4"
"41df4002-f3af-407a-8af0-26ae26c61dc3","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","7428cdb2-a140-4eeb-a036-30d63e2bbfac"
"c5cebc6e-c70e-4880-9c96-e1f801c18ea9","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","cf2663d2-7ac8-4032-b9dd-f1108207eea1"
"313077d3-1407-47b8-bc41-6cf286c92bcb","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","5404c890-30e6-424b-b32f-caa09f15e26d"
"6cb17717-e7c5-4beb-b745-e719db23da61","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","68eb643e-3b07-49b0-bd6a-8d7886dd7e9d"
"cbe2d506-ae9c-4f91-b1bd-1b899c669b28","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","f83da21f-3ea1-45c2-85ad-a058c4888538"
"2d7af555-3532-4eeb-a4ff-e9a47a848d40","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","01b32462-9fcb-41e5-8f4e-9702dcadcd73"
"da5f3b9f-f45a-4c3f-8972-2f10b456c4c2","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","9383e689-1d0f-4827-9493-a491483e3611"
"a391d9dc-3bbd-4866-ac5b-e4a75ac2ee05","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","7260c87a-a17b-48d7-8539-82c52e6bdb27"
"0d839fa2-27f9-4892-9c52-83fc1aea59a1","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","93376c9f-09d7-4a0b-a7df-cbbdd59e9a16"
"1c7b9407-a38e-41a5-a1f7-e9582c374eb5","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","5853bb77-be1f-4d58-9ef8-05a2de04942b"
"003086d0-0ec4-4e34-b430-6e3fbb08a4a7","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","5453f708-319a-4a24-beb4-f22970238378"
"d6d3fb7b-bcf9-450a-b7f0-dec8bbc52220","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","031bf8a7-eac6-4074-aca2-f562c6d69d9d"
"b0d2f95f-3244-4c95-be0e-bf984be829f2","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","db2864ab-82cf-42c9-a6dc-466541e81487"
"a0ec08db-4650-4ddc-9ddf-b0c957b2cc65","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","5d7995f3-d3ab-432a-978a-6af104446d40"
"badc4e3d-1fd2-47c1-aafb-03d26972bf99","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","d8301844-1a0f-4c41-8c72-eb64bbdbec7f"
"7b6359d0-f39e-4738-aab1-74b32fb572d0","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","59fbc5e2-ce84-46f7-b604-c31a777ac596"
"d277969c-2d70-4163-bed9-647d3095f632","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","66279a53-0b0a-4291-bcee-960a7f7f9a8d"
"94041597-dcb3-4428-b2a7-225027a99158","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","fe24bc5c-b873-4bca-9ab7-1c8c1448170c"
"2ecdce53-d9b0-4720-8ec1-d1a557a8263b","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","8515e890-895d-4eb9-aaa7-c678458d7849"
"54593ba4-e9fb-47f7-a8da-7cd25fd38e1a","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","2d5e0a7b-0911-4b84-811f-99017008a9b3"
"c9de0098-36d6-4000-ac8a-7a804f7bea0e","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","70fdda05-268e-4e90-a08e-5add6e171ea9"
"a20ef5a1-eeb3-43f1-8e1d-e90c4e512cd0","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","924e6249-52ff-4e5d-a164-3587e159bbab"
"23f662b4-8049-4e54-afd2-7d0b6e0ecd20","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","c9a4e3f7-0078-4ab1-9713-011a74701796"
"ae0ac7f4-d92b-4371-834c-d913dfc0b430","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","e42f61c6-8a9e-4204-b8ba-7fd01f0fcf9d"
"0743ec45-8e8a-47f5-a556-ecc5e1c1184a","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","e42f61c6-8a9e-4204-b8ba-7fd01f0fcf9d"
"cf10ac9e-0d6d-46bb-9055-171303bfd033","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","52952847-9f7e-4e71-b75a-009cb7bdda07"
"4bfd5f17-3484-4cd9-aff3-b35cb16b70a2","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","316e4082-5b5c-4c00-832e-e680b2a7418a"
"0f05cb71-4221-48da-9aaa-ed4e1cb43fa0","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","2699818e-2fd2-49cb-87ab-45fac2e7f19d"
"b29aca14-6460-4c02-916a-ede65fa6ba7b","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","2699818e-2fd2-49cb-87ab-45fac2e7f19d"
"19b0844d-e2f8-4cb8-996c-e0f9b48ebeee","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","0130194a-2240-48ae-9362-3c560e50718c"
"f414fdfd-ea5c-44ef-8a10-153cd4c211e9","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","0130194a-2240-48ae-9362-3c560e50718c"
"b9188f7a-57d1-47d3-b3b1-d5b62fcc0740","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","27b03f9a-603c-4174-af28-09bbf51cae42"
"f4bb5f22-266e-444a-afc2-e289e5a7f692","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","da6621d2-efb3-4442-bbc5-2427dbc927b9"
"8fffdceb-0def-4b9e-8235-6446689fc8f1","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","86a62c35-ed55-4354-828d-60fcc4a547e5"
"978351bf-f117-4442-a423-1864cdf58cac","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","cdb05191-0738-4982-912d-7a755863fc91"
"21754817-c528-45b2-b1bc-1826f123cba4","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","e9f65363-f197-4887-91b0-42b9dac45ba0"
"fb1fd207-a09e-45dd-b6e1-07806ddda525","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","0ccdf6ff-fa70-4e74-a963-eb30fad2147f"
"6850d839-4999-471f-965f-784e57efad9d","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","5ac3d63e-58ad-40c5-8f4c-e70e9f2b9b11"
"f3ba6343-ec37-42ec-82c4-a7ffca75339b","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","0d19e207-9a1e-475f-9406-766754b0e0e2"
"bb517021-9a43-4deb-ad4b-e10ea19bfac6","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","7a5affaf-ff5e-4aed-b02e-14187a571599"
"8871b415-730f-41fd-8a70-a1c8a7872828","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","9e1e6754-c93b-44e4-82ec-79b18d634613"
"fdef6807-9490-4883-9fee-d4f0b457d01b","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","52be1268-dfb6-4d2b-8c21-b1bd320ec1f2"
"07980ca3-eb3e-4380-8b8d-9935f974e720","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","c0e492f6-5c5d-4077-b6eb-25a6472daf28"
"9c2cd077-474c-4a95-ae9a-8c2cf748458e","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","b1506f5a-6281-4ab5-ba24-6f6716d96235"
"b7efed91-40be-44ba-9da4-6ceaa60ba620","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","9ddacdf8-1faa-4671-99af-2630fe162792"
"70a54078-ee2d-4470-be14-e9288a4281f1","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","fc500853-9cc6-4d81-a58e-9f7bf651135c"
"1f5ef2d4-1db5-4d27-b2c7-8926fff372e5","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","2a299b1c-9170-4391-885f-c99b6e71801e"
"ac1ba6a7-0027-4078-ac2e-cc67357c691a","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","6433c7d6-4ed8-465b-96b7-2cb138e0afcd"
"a9458489-7849-4940-87a3-88b40d773840","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","4e9d5751-2a0b-492e-9ce1-075ec8900f45"
"fa5245e9-7a7d-4984-bf11-16ae25fa1bcc","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","ebc8b1b7-c2ce-4a21-8c30-1b0503160cfa"
"7d23731b-3c59-4067-9a13-e6c3ac5ca2fb","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","2c19593a-9c5a-4a5e-8251-cd682ea19847"
"1b5d9fde-314d-4a8c-b91f-27f6aff3e416","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","f026ceef-64eb-41c0-a7c4-93668fe98707"
"e57d955c-0b1b-448f-b7ea-31051794ed9c","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","09ead7c0-0aa8-4f95-892a-da7901db19a6"
"d2773f10-aa8f-4e31-b66a-fc895f89a099","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","c7e1bd60-65a1-49d9-b551-3d788db5815a"
"728436da-18b8-4c3f-982f-a9be3aade71a","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","0c8c6d88-4d41-4454-9628-d81c744d6355"
"fb89321a-6191-4e07-8f2e-e11d92ad7d25","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","8e2888f1-45f7-49ec-ae1b-57e2bcd51ad5"
"45b61874-39f7-460b-a45b-f99d38b8a8fa","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","57cca598-9745-4623-8aaf-a5f558330fa3"
"7f5b6031-d185-4fba-96ce-433eeb60ec8b","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","e8f5cb69-a15a-4b5b-a12a-b1ebbc64274c"
"1c8e6f32-85ac-4b10-9280-3dd07e14145d","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","de359924-7382-4d8a-a137-ffbd281ba472"
"b0452865-867c-42e6-900d-beae2cba8994","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","24052bcf-7ed4-44b1-9d33-dc523941178d"
"92439d5c-a324-4cc0-9520-34d0c0f0e437","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","5c20dcf5-d8e8-41d3-9c42-4f2b56a2a96e"
"a67aa33c-0a46-4c8c-8dd8-6cc8138b5e84","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","9d9375d6-5bc3-4cf0-83ef-1584e6cc6864"
"87f5a966-a107-4281-97d8-921ae67b64d6","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","0f1f0e50-ce92-47bb-8248-e0ddec408a61"
"ad29b6d5-38d3-43b3-a063-ee36c34fc72b","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","10a995c5-510f-4337-aa46-c93ee2d8d757"
"c1258ef0-8154-465a-b942-1d7455d01b7f","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","3458241f-fd97-4186-bf31-afd5ea038e7d"
"c2cdf6a1-cd73-4893-afa2-90348760c05a","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","1ca9bfe2-0b20-442e-bb32-a2c7a2e58e16"
"5de52a02-6f0d-4e16-a4c9-c28e88184a44","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","1f195fb2-f372-4df5-8c4a-ddf0179ec16b"
"901b3f25-d78c-4f67-9300-09e71d59e003","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","55f7b395-7098-4323-97f9-98a95681f699"
"75c02ada-7c95-4647-97a9-e24a18f7bf07","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","7fc06947-ee85-4475-9be9-08945deedcbe"
"228c6fbf-55ca-4121-a310-eb465a5fbf60","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","ad45e4df-b28b-4f6a-a1b5-d97d2e852c81"
"3fc10282-126a-4c38-8a22-a412147955e2","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","f5aa3a2d-5097-4481-aeef-87ee3a6d92fb"
"e51cbd33-4bd8-4cb3-bdbb-dc2df6c2f4a5","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","21f88f6b-8f47-4a10-bc36-05f7e927c499"
"d3c58b20-cbf1-419e-8f9f-d83a2aa6bbf0","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","8712075c-54dd-4d89-b87c-b0776a32f3f6"
"a8c80194-d9d5-4c20-bafe-9ffe3b61e423","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","d1796282-fa7a-43e6-b39d-8ce4d48c95b3"
"1b25cc38-5fd9-44bb-8f4b-c1cb011f4651","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","8a200cf7-e776-4af9-b588-0261cb532f71"
"1d4b8eae-617e-4c2f-94e2-5e23feb47935","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","4489a57e-b5fd-40dd-95d0-c85a0ade240b"
"3f150c96-ed69-40d8-b406-fbdd0868d625","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","f351119e-b748-4bc9-862d-169ccfec755b"
"a7252ea9-d1a1-416a-8e07-6392e14c13da","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","d735b37e-fabe-4e57-9804-73c1d83e5f46"
"86a80648-16ef-49b4-82cd-3ac182200d48","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","74c67a31-d15e-4b84-bb8f-2686c6ca4736"
"5f62c904-f8b3-4802-922d-3eb1e1a73c7b","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","fcdaf095-5f12-4009-8443-478bd34ce956"
"328bbe92-9c73-45a9-8b76-0206883d9741","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","5bc59acc-1a34-4a12-9912-b6f646ed29ea"
"ec3672c9-5718-47bf-ba12-13f992d497de","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","e1e931b5-792f-4388-9ffc-982f1cdd98f2"
"f01796dd-6aca-41fb-9031-a1ea5da17539","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","27b77996-c754-44a7-8b7f-9680ec2ea3c2"
"8143c0f1-58eb-4a7a-849b-9dadb78dd9aa","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","baf7f311-d869-4f97-8679-4b58c9d76915"
"69aaca82-3134-449c-b129-603512911494","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","df1f46ec-1871-423d-b383-a6653d2678c0"
"0b1aec98-57fb-4958-b898-a081efb6258e","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","05c0bb4b-db49-4af4-84f4-8b6138135196"
"3dbcc66c-821d-4894-bc05-7a2eecb0b4aa","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","9f2b45e8-402a-441e-aff5-d1f922d8b3be"
"3502bba3-c391-4b69-8f73-2be4c4d9693c","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","3cea6837-1fbb-4da6-8d6e-b6183e6ec59e"
"44b984bd-31f3-4ca8-b9d3-347c43ee95a5","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","afa84bbd-f0cf-42a1-b931-a32cabe43e5e"
"84c6096e-1674-4bc8-b154-ff74e3cf0294","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","aa7f477c-d4ee-424f-904b-81d61f4ef69e"
"81b9bd10-af2e-441f-9faa-5b6764cedf16","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","b8f10863-e2cc-44ca-9666-8f81cb6a6471"
"53b0bedb-2bc0-46a8-ac94-0c407ab99051","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","76a09750-d568-495c-ad68-c70c0c031fa4"
"88198f27-de76-4512-83c8-24806fbd28d0","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","48c76dfa-11b5-4c7c-9baa-0bd696bd204b"
